날짜,종가,시가,고가,저가,거래량,변동 %,일간수익률,누적수익률,연환산변동성,고점대비하락률
2012-10-09,1441.5,1455.9,1455.9,1441.2,,-0.99,-0.00989078920255515,-0.009414513468937291,0.09715597094659159,-0.07903143368259646
2012-10-10,1432.6,1441.5,1442.5,1430.6,,-0.62,-0.006174124176205442,-0.015530511269926994,0.09921373043405975,-0.08471760797342198
2012-10-11,1432.8,1432.8,1443.9,1432.8,,0.01,0.0001396063102052647,-0.015393073117095701,0.09892129304975561,-0.0845898287758754
2012-10-12,1428.6,1432.8,1438.4,1425.5,,-0.29,-0.002931323283082099,-0.01827927432655152,0.07922716283774096,-0.08727319192435479
2012-10-15,1440.1,1428.8,1441.3,1427.2,,0.8,0.008049839003219983,-0.010376580538756008,0.08360442333731459,-0.079925888065423
2012-10-16,1454.9,1440.3,1455.5,1440.3,,1.03,0.010277064092771404,-0.0002061572292452185,0.09147997708883333,-0.07047022744697162
2012-10-17,1460.9,1454.2,1462.2,1453.3,,0.41,0.004123994776273232,0.003916987355691459,0.09257365907358134,-0.06663685152057242
2012-10-18,1457.3,1460.9,1464.0,1452.6,,-0.25,-0.002464234376069685,0.0014431006047292971,0.09288512526635805,-0.06893687707641205
2012-10-19,1433.2,1457.3,1457.3,1429.8,,-1.65,-0.016537432237699767,-0.015118196811433338,0.10896650466530594,-0.084334270380782
2012-10-22,1433.8,1433.2,1435.5,1422.1,,0.04,0.0004186435947528544,-0.014705882352939792,0.10902465284723942,-0.08395093278814214
2012-10-23,1413.1,1433.7,1433.7,1407.6,,-1.44,-0.014437159994420412,-0.02893073117097167,0.11874216791195157,-0.09717607973421938
2012-10-24,1408.8,1413.2,1420.0,1407.1,,-0.3,-0.003042955204868747,-0.03188565145684308,0.11428637115706729,-0.09992333248147212
2012-10-25,1413.0,1409.7,1421.1,1405.1,,0.3,0.002981260647359596,-0.02899945024738715,0.11377889195914823,-0.09723996933299262
2012-10-26,1411.9,1413.0,1417.1,1403.3,,-0.08,-0.0007784854918612139,-0.02975536008795887,0.10737603040940577,-0.09794275491949911
2012-10-31,1412.2,1411.0,1418.8,1406.0,,0.02,0.0002124796373681459,-0.029549202858711987,0.10676817396106555,-0.09775108612317918
2012-11-01,1427.6,1412.2,1428.3,1412.2,,1.09,0.010904970967285044,-0.01896646509070765,0.1138541551870955,-0.08791208791208804
2012-11-02,1414.2,1427.6,1434.3,1412.9,,-0.94,-0.009386382740263266,-0.028174821330399724,0.11772991998755356,-0.09647329414771277
2012-11-05,1417.3,1414.0,1419.9,1408.1,,0.22,0.0021920520435581015,-0.02604452996151585,0.11713413926851048,-0.09449271658573988
2012-11-06,1428.4,1417.3,1433.4,1417.3,,0.78,0.007831792845551577,-0.01841671247938259,0.11774540381090995,-0.08740097112190137
2012-11-07,1394.5,1428.3,1428.3,1388.1,,-2.37,-0.02373284794175312,-0.04171247938427558,0.14144220598641236,-0.10905954510605675
2012-11-08,1377.5,1394.5,1401.2,1377.5,,-1.22,-0.012190749372534948,-0.053394722374929815,0.14561668539655043,-0.11992077689752112
2012-11-09,1379.8,1377.5,1391.4,1373.0,,0.17,0.0016696914700544685,-0.05181418361737067,0.14381126834712776,-0.11845131612573478
2012-11-12,1380.0,1379.9,1384.9,1377.2,,0.01,0.0001449485432671871,-0.051676745464539375,0.14318794852902791,-0.11832353692818809
2012-11-13,1374.5,1380.0,1388.8,1371.4,,-0.4,-0.003985507246376807,-0.0554562946673981,0.1432184398645588,-0.12183746486072067
2012-11-14,1355.5,1374.6,1380.1,1352.5,,-1.38,-0.013823208439432522,-0.0685129191863646,0.14902346524077367,-0.13397648862765144
2012-11-15,1353.3,1355.4,1360.6,1348.0,,-0.16,-0.0016230173367761669,-0.07002473886750815,0.1441178188957374,-0.13538205980066453
2012-11-16,1359.9,1353.4,1362.0,1343.3,,0.49,0.004876967412990485,-0.0654892798240777,0.13901249978971206,-0.13116534628162535
2012-11-19,1386.9,1359.9,1386.9,1359.9,,1.99,0.01985440105890146,-0.04693512919186216,0.1587029533945147,-0.11391515461282897
2012-11-20,1387.8,1386.8,1389.8,1377.0,,0.06,0.0006489292667097857,-0.04631665750412173,0.1590591482970516,-0.11334014822386917
2012-11-21,1391.0,1387.8,1391.2,1386.4,,0.23,0.0023058077532787102,-0.04411764705882193,0.150959318101449,-0.11129568106312293
2012-11-23,1409.2,1391.0,1409.2,1391.0,,1.31,0.013084112149532645,-0.03161077515118038,0.15902021509530423,-0.09966777408637872
2012-11-26,1406.3,1409.2,1409.2,1397.7,,-0.21,-0.0020579051944366045,-0.033603628367233185,0.15121057054191264,-0.10152057245080504
2012-11-27,1398.9,1406.3,1409.0,1398.0,,-0.53,-0.005262035127639786,-0.03868884002198847,0.15193245648816336,-0.10624840276003067
2012-11-28,1409.9,1398.8,1410.3,1385.4,,0.79,0.007863321180927807,-0.031129741616271134,0.15418233436424436,-0.09922054689496551
2012-11-29,1416.0,1410.0,1419.7,1409.0,,0.43,0.004326547982126394,-0.026937877954918754,0.15489493391109754,-0.09532328136979307
2012-11-30,1416.2,1416.0,1418.9,1411.6,,0.01,0.00014124293785311437,-0.026800439802087572,0.1548949627921579,-0.09519550217224637
2012-12-03,1409.5,1416.3,1423.7,1408.5,,-0.47,-0.004730970201948903,-0.03140461792193372,0.15066647192822605,-0.09947610529005879
2012-12-04,1407.0,1409.5,1413.1,1403.7,,-0.18,-0.0017736786094360024,-0.03312259483232405,0.14732080039595932,-0.10107334525939182
2012-12-05,1409.3,1407.0,1415.6,1398.2,,0.16,0.0016346837242360301,-0.0315420560747649,0.1472192966881344,-0.09960388448760549
2012-12-06,1413.9,1409.4,1414.0,1405.9,,0.33,0.0032640317888315007,-0.028380978559646497,0.14490030864778713,-0.0966649629440327
2012-12-07,1418.1,1414.0,1420.3,1410.9,,0.3,0.0029705071079990653,-0.02549477735019079,0.11782450233184584,-0.09398159979555332
2012-12-10,1418.5,1418.1,1421.6,1415.6,,0.03,0.00028206755517956594,-0.025219901044528203,0.10797326438074549,-0.09372604140046004
2012-12-11,1427.8,1418.5,1434.3,1418.5,,0.66,0.006556221360592085,-0.018829026937876248,0.10943292100024127,-0.08778430871454135
2012-12-12,1428.5,1427.8,1438.6,1426.8,,0.05,0.0004902647429612106,-0.018347993402967,0.10937951608225761,-0.08733708152312802
2012-12-13,1419.5,1428.5,1431.4,1416.0,,-0.63,-0.00630031501575079,-0.024532710280372183,0.11116657116067363,-0.09308714541272678
2012-12-14,1413.6,1419.5,1419.5,1411.9,,-0.42,-0.004156393096160671,-0.02858713578889338,0.09865261599082535,-0.09685663174035275
2012-12-17,1430.4,1413.5,1430.7,1413.5,,1.19,0.011884550084889867,-0.017042330951070217,0.10335448980766876,-0.08612317914643497
2012-12-18,1446.8,1430.5,1448.0,1430.5,,1.15,0.011465324384787312,-0.005772402418909861,0.10756750715912596,-0.07564528494761058
2012-12-19,1435.8,1446.8,1447.8,1435.8,,-0.76,-0.007602985899917036,-0.013331500824627307,0.09454567460536185,-0.08267314081267574
2012-12-20,1443.7,1435.8,1443.7,1432.8,,0.55,0.005502159075080115,-0.007902693787793846,0.0953774913612771,-0.07762586250958348
2012-12-21,1430.2,1443.7,1443.7,1422.6,,-0.94,-0.0093509731938769,-0.01717976910390162,0.10299532979412915,-0.08625095834398155
2012-12-24,1426.7,1430.2,1430.2,1424.7,,-0.24,-0.002447210180394399,-0.01958493677844808,0.09438143238716845,-0.08848709430104784
2012-12-26,1419.8,1426.7,1429.4,1416.4,,-0.48,-0.004836335599635588,-0.02432655305112541,0.09584840230032156,-0.09289547661640696
2012-12-27,1418.1,1419.8,1422.8,1401.8,,-0.12,-0.001197351739681718,-0.0254947773501909,0.09379658603837318,-0.09398159979555332
2012-12-28,1402.4,1418.1,1418.1,1401.6,,-1.11,-0.011071151540793855,-0.03628367234744201,0.09831453990492049,-0.10401226680296449
2012-12-31,1426.2,1402.4,1426.7,1398.1,,1.7,0.016970907016543135,-0.019928532160526036,0.11418411621193486,-0.08880654229491436
2013-01-02,1462.4,1426.2,1462.4,1426.2,,2.54,0.0253821343430094,0.004947773501925878,0.14331790512019282,-0.06567850753897264
2013-01-03,1459.4,1462.4,1465.5,1455.5,,-0.21,-0.0020514223194748604,0.002886201209457484,0.14212959612242607,-0.06759519550217219
2013-01-04,1466.5,1459.4,1467.9,1459.0,,0.49,0.004865013019048847,0.007765255634965884,0.14194800641193556,-0.0630590339892666
2013-01-07,1461.9,1466.5,1466.5,1456.6,,-0.31,-0.0031367200818274155,0.004604178119847813,0.14306575484563047,-0.06599795553283927
2013-01-08,1457.2,1461.9,1461.9,1451.6,,-0.32,-0.003214994185648856,0.0013743815283140393,0.1439793007571692,-0.06900076667518529
2013-01-09,1461.0,1457.2,1464.7,1457.2,,0.26,0.0026077408729068274,0.003985706432107161,0.143937344234822,-0.06657296192179918
2013-01-10,1472.1,1464.6,1472.3,1461.0,,0.76,0.007597535934291466,0.011613523914240087,0.14540691628808677,-0.059481216457960784
2013-01-11,1472.0,1472.1,1472.8,1467.6,,-0.01,-6.793016778749994e-05,0.011544804837824385,0.1444888039610773,-0.05954510605673402
2013-01-14,1470.7,1472.0,1472.0,1465.7,,-0.09,-0.0008831521739129933,0.01065145684442137,0.1446869713177643,-0.0603756708407871
2013-01-15,1472.3,1470.7,1473.3,1463.8,,0.11,0.0010879173182838375,0.011750962067071269,0.14195326404126282,-0.05935343726041409
2013-01-16,1472.6,1472.3,1474.0,1467.6,,0.02,0.00020376282007750213,0.011957119296318153,0.14045201462346887,-0.059161768464094155
2013-01-17,1480.9,1472.6,1485.2,1472.6,,0.56,0.005636289555887686,0.017660802638814088,0.13651621120012128,-0.0538589317659085
2013-01-18,1486.0,1481.0,1486.0,1475.8,,0.34,0.0034438517117967304,0.021165475536010225,0.13203221807950713,-0.050600562228469204
2013-01-22,1492.6,1486.0,1492.6,1481.2,,0.44,0.004441453566621734,0.02570093457944056,0.12833204737656212,-0.04638384870943024
2013-01-23,1494.8,1492.6,1496.1,1489.9,,0.15,0.001473938094600058,0.027212754260584004,0.1276563783019392,-0.044978277536417144
2013-01-24,1494.8,1494.8,1502.3,1489.5,,0.0,0.0,0.027212754260584004,0.12142531128853946,-0.044978277536417144
2013-01-25,1503.0,1494.8,1503.3,1494.8,,0.55,0.005485683703505551,0.03284771852666424,0.1207623436526065,-0.03973933043700484
2013-01-28,1500.2,1503.0,1503.2,1496.3,,-0.19,-0.001862940785096412,0.030923584387027025,0.11890787191929199,-0.0415282392026578
2013-01-29,1507.8,1500.2,1509.3,1498.1,,0.51,0.005065991201173015,0.03614623419461349,0.11833059128683324,-0.036672629695885584
2013-01-30,1502.0,1507.8,1509.9,1500.1,,-0.38,-0.003846664013794854,0.032160527762508107,0.10988899044220365,-0.040378226424738095
2013-01-31,1498.1,1502.0,1504.2,1496.8,,-0.26,-0.0025965379494008456,0.02948048378229906,0.09963284759054894,-0.04286992077689755
2013-02-01,1513.2,1498.1,1514.4,1498.1,,1.01,0.010079433949669703,0.039857064321056734,0.0621296877496393,-0.03322259136212624
2013-02-04,1495.7,1513.2,1513.2,1495.0,,-1.16,-0.011564895585514101,0.027831225948324434,0.07635362640487788,-0.044403271147457235
2013-02-05,1511.3,1495.7,1515.0,1495.7,,1.04,0.010429899043925772,0.03855140186915995,0.08196357593368929,-0.03443649373881941
2013-02-06,1512.1,1511.3,1512.5,1504.7,,0.05,0.0005293455965063032,0.0391011544804849,0.08034845482794553,-0.033925376948632846
2013-02-07,1509.4,1512.1,1512.9,1498.5,,-0.18,-0.0017855961907280449,0.03724573941726339,0.07941150863810713,-0.03565039611551235
2013-02-08,1517.9,1509.4,1518.3,1509.4,,0.56,0.00563137670597591,0.04308686091259051,0.08053494888553747,-0.030219780219780223
2013-02-11,1517.0,1517.9,1518.3,1513.6,,-0.06,-0.0005929244350748597,0.042468389224849856,0.07810979709102338,-0.030794786608740132
2013-02-12,1519.4,1517.0,1522.3,1515.6,,0.16,0.001582069874752845,0.044117647058824705,0.07791646441795681,-0.02926143623818045
2013-02-13,1520.3,1519.4,1524.7,1515.9,,0.06,0.0005923390812161422,0.044736118746565134,0.07750920969245739,-0.02868642984922065
2013-02-14,1521.4,1520.3,1523.1,1514.0,,0.07,0.0007235414063013756,0.04549202858713697,0.0775493406400592,-0.027983644262714047
2013-02-15,1519.8,1521.4,1524.2,1514.1,,-0.11,-0.0010516629420271872,0.04439252336448707,0.07794989678540541,-0.02900587784308717
2013-02-19,1530.9,1519.8,1530.9,1519.8,,0.73,0.007303592577970974,0.05202034084662022,0.07926353177751903,-0.021914132379248663
2013-02-20,1512.0,1530.9,1530.9,1511.4,,-1.23,-0.012345679012345734,0.0390324354040692,0.0924040482385173,-0.03398926654740608
2013-02-21,1502.4,1512.0,1512.0,1497.3,,-0.63,-0.006349206349206327,0.03243540406817047,0.09464203389394198,-0.040122668029644704
2013-02-22,1515.6,1502.4,1515.6,1502.4,,0.88,0.0087859424920127,0.04150632215503136,0.09904412112922262,-0.03168924099156667
2013-02-25,1487.8,1515.6,1525.8,1487.8,,-1.83,-0.018342570599102603,0.022402418911491084,0.11899572520432938,-0.0494505494505495
2013-02-26,1496.9,1487.8,1499.0,1485.0,,0.61,0.006116413496437767,0.02865585486531197,0.11939461272637934,-0.04363659596217728
2013-02-27,1516.0,1496.9,1520.1,1494.9,,1.28,0.012759703386999721,0.04178119846069395,0.1272629201812314,-0.03143368259647328
2013-02-28,1514.7,1516.0,1525.3,1514.5,,-0.09,-0.0008575197889181263,0.040887850467291154,0.12625278105351637,-0.03226424738052647
2013-03-01,1518.2,1514.7,1520.0,1501.5,,0.23,0.0023106885851984504,0.043293018141837614,0.1255365566475686,-0.03002811142346029
2013-03-04,1525.2,1518.2,1525.3,1512.3,,0.46,0.004610723224871549,0.048103353490930534,0.12574951888855393,-0.025555839509327827
2013-03-05,1539.8,1525.2,1543.5,1525.2,,0.96,0.009572515079989463,0.05813633864760992,0.12529389440960853,-0.016227958088423255
2013-03-06,1541.5,1539.8,1545.2,1538.1,,0.11,0.0011040394856474123,0.0593045629466753,0.11686691145328681,-0.015141834909276786
2013-03-07,1544.3,1541.5,1545.8,1541.5,,0.18,0.0018164125851443114,0.06122869708631251,0.11225804471218603,-0.013352926143623822
2013-03-08,1551.2,1544.3,1552.5,1542.9,,0.45,0.004468043773878216,0.06597031335898995,0.11285411259998185,-0.008944543828264706
2013-03-11,1556.2,1551.2,1556.3,1547.4,,0.32,0.0032233109850439146,0.06940626717977061,0.11249507860579702,-0.0057500638895987555
2013-03-12,1552.5,1556.2,1556.8,1548.2,,-0.24,-0.0023775864284796278,0.06686366135239297,0.11219103444777008,-0.008113979044211628
2013-03-13,1554.5,1552.5,1556.4,1548.2,,0.13,0.0012882447665056862,0.06823804288070523,0.11202297910458821,-0.006836187068745225
2013-03-14,1563.2,1554.5,1563.3,1554.5,,0.56,0.00559665487294958,0.07421660252886375,0.11305966650215625,-0.0012777919754664024
2013-03-15,1560.7,1563.2,1563.6,1555.7,,-0.16,-0.0015992835209825973,0.07249862561847342,0.11350570042396389,-0.0028750319447994332
2013-03-18,1552.1,1560.7,1560.7,1545.1,,-0.55,-0.005510347920804848,0.0665887850467306,0.1159153640878223,-0.00836953743930502
2013-03-19,1548.3,1552.1,1557.2,1538.6,,-0.24,-0.002448295857225613,0.06397746014293748,0.1163236297036476,-0.010797342192691128
2013-03-20,1558.7,1548.3,1561.6,1548.3,,0.67,0.0067170445004198776,0.07112424409016138,0.11593456190218113,-0.004152823920265836
2013-03-21,1545.8,1558.7,1558.7,1543.5,,-0.83,-0.008276127542182654,0.06225948323254715,0.1108284225562231,-0.012394582162024048
2013-03-22,1556.9,1545.9,1557.7,1545.9,,0.72,0.0071807478328373975,0.0698873007146803,0.10930593432192946,-0.005302836698185542
2013-03-25,1551.7,1556.9,1564.9,1546.2,,-0.33,-0.0033399704541074993,0.06631390874106846,0.10748652031188642,-0.008625095834398189
2013-03-26,1563.8,1551.7,1564.0,1551.7,,0.78,0.007797899078429982,0.07462891698735752,0.08316857368451289,-0.0008944543828265372
2013-03-27,1562.8,1563.8,1564.1,1551.9,,-0.06,-0.0006394679626550159,0.07394172622320139,0.08264382720796629,-0.001533350370559683
2013-03-28,1569.2,1562.9,1570.3,1561.1,,0.41,0.00409521371896604,0.07833974711380076,0.07345803849319867,0.0
2013-04-01,1562.2,1569.2,1570.6,1558.5,,-0.45,-0.004460871781799658,0.07352941176470784,0.07602595479466108,-0.004460871781799658
2013-04-02,1570.2,1562.2,1573.7,1562.2,,0.51,0.005120983228779963,0.0790269378779569,0.07702843979497549,0.0
2013-04-03,1553.7,1570.2,1571.5,1549.8,,-1.05,-0.010508215513947317,0.06768829026938072,0.08680701200068737,-0.010508215513947317
2013-04-04,1560.0,1553.7,1562.6,1552.5,,0.41,0.004054836841089093,0.0720175920835644,0.08181929499567249,-0.006495987772258349
2013-04-05,1553.3,1560.0,1560.0,1539.5,,-0.43,-0.004294871794871868,0.06741341396371814,0.08354732982949353,-0.010762960132467247
2013-04-08,1563.1,1553.3,1563.1,1548.6,,0.63,0.006309148264984188,0.07414788345244827,0.08593838767804939,-0.00452171697872894
2013-04-09,1568.6,1563.1,1573.9,1560.9,,0.35,0.0035186488388458947,0.077927432655307,0.08546022188763759,-0.0010189784740798347
2013-04-10,1587.7,1568.6,1589.1,1568.6,,1.22,0.01217646308810405,0.0910527762506892,0.09417858979887729,0.0
2013-04-11,1593.4,1587.7,1597.3,1586.2,,0.36,0.0035900988851798044,0.0949697636063791,0.09377268295212587,0.0
2013-04-12,1588.8,1593.3,1593.3,1580.0,,-0.29,-0.002886908497552465,0.0918086860912608,0.09486342240686639,-0.002886908497552465
2013-04-15,1552.4,1588.8,1588.8,1552.3,,-2.29,-0.02291037260825768,0.06679494227597771,0.12445709437104437,-0.025731140956445353
2013-04-16,1574.6,1552.4,1575.3,1552.4,,1.43,0.014300438031435103,0.08205057724024378,0.13417471707469997,-0.011798669511736026
2013-04-17,1552.0,1574.6,1574.6,1543.7,,-1.44,-0.01435285151784571,0.06652006597031535,0.14237530626068784,-0.02598217647797174
2013-04-18,1541.6,1552.0,1554.4,1536.0,,-0.67,-0.006701030927835139,0.059373282023091445,0.14406225311695367,-0.03250910003765539
2013-04-19,1555.2,1541.6,1555.9,1539.4,,0.88,0.008822003113648336,0.06871907641561492,0.14550694931555067,-0.023973892305761302
2013-04-22,1562.5,1555.2,1565.5,1548.2,,0.47,0.00469393004115215,0.0737355689939545,0.14320538247271028,-0.019392494037906438
2013-04-23,1578.8,1562.5,1579.6,1562.5,,1.04,0.010431999999999997,0.08493677844969949,0.14552606260307077,-0.009162796535709838
2013-04-24,1578.8,1578.8,1583.0,1575.8,,0.0,0.0,0.08493677844969949,0.14481435413044463,-0.009162796535709838
2013-04-25,1585.2,1578.9,1592.6,1578.9,,0.41,0.004053711679756766,0.08933479934029864,0.14312667594260492,-0.005146228191289071
2013-04-26,1582.2,1585.2,1585.8,1577.6,,-0.19,-0.0018925056775170868,0.08727322704783025,0.14333858750278056,-0.007028994602736316
2013-04-29,1593.6,1582.3,1596.7,1582.3,,0.72,0.0072051573758058485,0.09510720175921006,0.14468532847562082,0.0
2013-04-30,1597.6,1593.6,1597.6,1586.5,,0.25,0.0025100401606426015,0.09785596481583458,0.14351739065513952,0.0
2013-05-01,1582.7,1597.5,1597.5,1581.3,,-0.93,-0.009326489734601817,0.08761682242990831,0.1471070688748224,-0.009326489734601817
2013-05-02,1597.6,1582.8,1598.6,1582.8,,0.94,0.009414292032602356,0.09785596481583458,0.144628923432855,0.0
2013-05-03,1614.4,1597.6,1618.5,1597.6,,1.05,0.010515773660490835,0.10940076965365764,0.14783776240792346,0.0
2013-05-06,1617.5,1614.4,1619.8,1614.2,,0.19,0.001920218037660959,0.11153106102254151,0.14623445801210164,0.0
2013-05-07,1626.0,1617.5,1626.0,1616.6,,0.53,0.0052550231839259,0.11737218251786863,0.14588561776474138,0.0
2013-05-08,1632.7,1626.0,1632.8,1622.7,,0.41,0.004120541205412165,0.12197636063771489,0.14598354643461034,0.0
2013-05-09,1626.7,1632.7,1635.0,1623.1,,-0.37,-0.0036748943467875828,0.1178532160527781,0.14227149885241666,-0.0036748943467875828
2013-05-10,1633.7,1626.7,1633.7,1623.7,,0.43,0.00430319050839123,0.12266355140187102,0.14244411862708875,0.0
2013-05-13,1633.8,1632.1,1636.0,1626.7,,0.01,6.121074860732101e-05,0.1227322704782865,0.14173520950765475,0.0
2013-05-14,1650.3,1633.8,1651.1,1633.8,,1.01,0.010099155343371358,0.13407091808686267,0.11387644948543788,0.0
2013-05-15,1658.8,1649.1,1661.5,1646.7,,0.52,0.005150578682663776,0.13991203958218978,0.10655159776399795,0.0
2013-05-16,1650.5,1658.1,1660.5,1648.6,,-0.5,-0.005003617072582567,0.13420835623969385,0.09181706797743662,-0.005003617072582567
2013-05-17,1667.5,1652.5,1667.5,1652.5,,1.03,0.010299909118449024,0.14589059923034808,0.08811275822631025,0.0
2013-05-20,1666.3,1665.7,1672.8,1663.5,,-0.07,-0.0007196401799101082,0.14506597031336055,0.0874025693977147,-0.0007196401799101082
2013-05-21,1669.2,1666.2,1674.9,1662.7,,0.17,0.0017403828842346147,0.14705882352941346,0.08741028439054128,0.0
2013-05-22,1655.3,1669.4,1687.2,1648.9,,-0.83,-0.00832734243949207,0.1375068719076431,0.09180480887096353,-0.00832734243949207
2013-05-23,1650.5,1651.6,1655.5,1635.5,,-0.29,-0.002899776475563276,0.13420835623969385,0.09324712820527116,-0.01120297148334537
2013-05-24,1649.6,1646.7,1649.8,1636.9,,-0.05,-0.0005452893062708464,0.13358988455195342,0.0934146769654882,-0.011742151929067912
2013-05-28,1660.1,1652.6,1674.2,1652.6,,0.64,0.006365179437439306,0.1408053875755928,0.09355397598147955,-0.005451713395638658
2013-05-29,1648.4,1656.6,1656.6,1640.0,,-0.7,-0.007047768206734473,0.1327652556349661,0.09711380752359391,-0.012461059190031154
2013-05-30,1654.4,1649.1,1661.9,1648.6,,0.36,0.0036398932297985187,0.1368884002199029,0.09732159776023287,-0.0088665228852145
2013-05-31,1630.7,1652.1,1659.0,1630.7,,-1.43,-0.014325435203094816,0.12060197910940262,0.10563264260352513,-0.023064941289240304
2013-06-03,1640.4,1631.7,1640.4,1622.7,,0.59,0.005948365732507455,0.12726772952171705,0.10298710625026151,-0.017253774263120025
2013-06-04,1631.4,1640.7,1646.5,1623.6,,-0.55,-0.00548646671543529,0.12108301264431187,0.09977342172331831,-0.022645578720345005
2013-06-05,1608.9,1629.0,1629.3,1607.1,,-1.38,-0.013791835233541772,0.10562122045079891,0.11118396131093447,-0.03612508986340757
2013-06-06,1622.6,1609.3,1622.6,1598.2,,0.85,0.00851513456398778,0.11503573391973787,0.11375441955741995,-0.027917565300742964
2013-06-07,1643.4,1625.3,1644.4,1625.3,,1.28,0.012818932577345121,0.12932930181418545,0.12152246408243873,-0.015456506110711699
2013-06-10,1642.8,1644.7,1648.7,1639.3,,-0.04,-0.0003650967506390046,0.12891698735569168,0.12068295849056636,-0.01581595974119343
2013-06-11,1626.1,1638.6,1640.1,1622.9,,-1.02,-0.010165570976381821,0.11744090159428433,0.12525415796990622,-0.025820752456266582
2013-06-12,1612.5,1629.9,1637.7,1610.9,,-0.84,-0.008363569276182203,0.10809510720176108,0.12839975700453238,-0.03396836808051762
2013-06-13,1636.4,1612.2,1639.2,1608.1,,1.48,0.014821705426356635,0.12451896646509275,0.13426333755771136,-0.01965013179966446
2013-06-14,1626.7,1635.5,1640.8,1624.0,,-0.59,-0.005927646052309998,0.11785321605277832,0.13400956246611934,-0.02546129882578485
2013-06-17,1639.0,1630.6,1646.5,1630.3,,0.76,0.007561320464744448,0.12630566245189856,0.13620766148658572,-0.018092499400910622
2013-06-18,1651.8,1639.8,1654.2,1639.8,,0.78,0.007809640024405207,0.1351017042330971,0.13402195709024176,-0.01042415528396845
2013-06-19,1628.9,1651.8,1652.5,1628.9,,-1.39,-0.013863663881825805,0.11936503573392176,0.14189962559235605,-0.024143302180685278
2013-06-20,1588.2,1624.6,1624.6,1584.3,,-2.5,-0.024986186997360216,0.09139637163276726,0.16380792174325634,-0.048526240115025154
2013-06-21,1592.4,1588.6,1599.2,1577.7,,0.26,0.0026445032111825917,0.09428257284222319,0.1631418481804713,-0.046010064701653475
2013-06-24,1573.1,1588.8,1588.8,1560.3,,-1.21,-0.012120070334087019,0.08101979109400981,0.16701105709396274,-0.057572489815480576
2013-06-25,1588.0,1577.5,1593.8,1577.1,,0.95,0.009471743690801615,0.09125893347993608,0.17182101909478265,-0.0486460579918524
2013-06-26,1603.3,1592.3,1606.8,1592.3,,0.96,0.009634760705289569,0.10177295217152471,0.1741257083546557,-0.039479990414569954
2013-06-27,1613.2,1606.4,1620.1,1606.4,,0.62,0.0061747645481196045,0.10857614073667055,0.17493481002583444,-0.03354900551162232
2013-06-28,1606.3,1611.1,1615.9,1601.1,,-0.43,-0.004277212992809365,0.1038345244639931,0.1744556518774614,-0.03768272226216152
2013-07-01,1615.0,1609.8,1626.6,1609.8,,0.54,0.005416173815601111,0.1098130841121514,0.16927659911263296,-0.03247064462017735
2013-07-02,1614.1,1614.3,1624.3,1606.8,,-0.06,-0.0005572755417957431,0.10919461242441075,0.1676921751717667,-0.03300982506589989
2013-07-03,1615.4,1611.5,1619.0,1604.6,,0.08,0.0008054023914256803,0.11008796041781377,0.1668512347739698,-0.03223100886652286
2013-07-05,1631.9,1618.7,1632.1,1614.7,,1.02,0.010214188436300509,0.12142660802638972,0.1632890102292374,-0.02234603402827695
2013-07-08,1640.5,1634.2,1644.7,1634.2,,0.53,0.005269930755561036,0.12733644859813253,0.16171812068743585,-0.01719386532470646
2013-07-09,1652.3,1642.9,1654.2,1642.9,,0.72,0.0071929289850654055,0.1354452996151747,0.15746838843610877,-0.010124610591900396
2013-07-10,1652.6,1651.6,1657.9,1647.7,,0.02,0.00018156509108502306,0.13565145684442137,0.15745049250593385,-0.009944883776659585
2013-07-11,1675.0,1657.4,1676.6,1657.4,,1.36,0.013554399128645755,0.15104452996151863,0.15896047675813382,0.0
2013-07-12,1680.2,1675.3,1680.2,1672.3,,0.31,0.003104477611940215,0.15461792193513046,0.1549441895177438,0.0
2013-07-15,1682.5,1679.6,1684.5,1677.9,,0.14,0.001368884656588465,0.1561984606926896,0.1477659210402534,0.0
2013-07-16,1676.3,1682.7,1683.7,1671.8,,-0.37,-0.003684992570579526,0.15193787795492164,0.1465706583932664,-0.003684992570579526
2013-07-17,1680.9,1677.9,1684.8,1677.9,,0.27,0.002744138877289304,0.15509895547003993,0.14499047898910758,-0.0009509658246655839
2013-07-18,1689.4,1681.0,1693.1,1681.0,,0.51,0.005056814801594367,0.16094007696536705,0.14372760243048624,0.0
2013-07-19,1692.1,1686.2,1692.1,1684.1,,0.16,0.0015982005445718261,0.16279549202858834,0.1330093119096199,0.0
2013-07-22,1695.5,1694.4,1697.6,1690.7,,0.2,0.002009337509603526,0.16513194062671932,0.09045247738451621,0.0
2013-07-23,1692.4,1696.6,1698.8,1691.1,,-0.18,-0.0018283692126216389,0.16300164925783522,0.09206977341752895,-0.0018283692126216389
2013-07-24,1685.9,1696.1,1698.4,1682.6,,-0.38,-0.0038406995982037673,0.15853490929082037,0.07849432617200276,-0.005662046593924996
2013-07-25,1690.2,1685.2,1690.9,1680.1,,0.26,0.002550566463016768,0.16148982957669178,0.07524840757900585,-0.0031259215570628163
2013-07-26,1691.7,1687.3,1691.8,1676.0,,0.09,0.0008874689385871548,0.16252061572292598,0.07151725052494111,-0.002241226776761973
2013-07-29,1685.3,1690.3,1690.9,1681.9,,-0.38,-0.0037831766861736726,0.15812259483232682,0.07348274621931804,-0.006015924506045489
